AREAP;cor;PROP
3549904005003;branca;0.736768729414635
3549904005004;branca;0.6847601913203739
3549904005005;branca;0.6013769182257725
3549904005006;branca;0.7739113971980309
3549904005007;branca;0.7324945015600225
3549904005008;branca;0.8460754332313966
3549904005009;branca;0.8572194729528778
3549904005010;branca;0.6949295774647888
3549904005011;branca;0.5597668383847423
3549904005012;branca;0.7970631056561829
3549904005013;branca;0.7649446173263987
3549953001001;branca;0.6138266657124455
3550605003001;branca;0.6051715862730982
3550605003002;branca;0.7336392516766679
3550605003003;branca;0.6561785746089228
3551009005001;branca;0.4347286821705426
3551009005002;branca;0.564607194708824
3551009005003;branca;0.7696156470320673
3551009005004;branca;0.5337495684198412
3551009005005;branca;0.576928895612708
3551009005006;branca;0.4285040284532191
3551009005007;branca;0.5967921674759213
3551009005008;branca;0.7190539021648829
3551009005009;branca;0.4733518005540166
3551009005010;branca;0.3962126178828988
3551009005011;branca;0.4456207568730255
3551504003001;branca;0.4387669425452801
3551504003002;branca;0.5632768870473789
3551702003001;branca;0.8273940345368916
3551702003002;branca;0.5220017256255393
3551702003003;branca;0.452293094359515
3551702003004;branca;0.5881067229424178
3551702003005;branca;0.5030438737667063
3551702003006;branca;0.6981387626703951
3552205005001;branca;0.8118137319751291
3552205005002;branca;0.7396153272700164
3552205005003;branca;0.7414519557030463
3552205005004;branca;0.6653410280178214
3552205005005;branca;0.8630802171751931
3552205005006;branca;0.7823974082073434
3552205005007;branca;0.6407160139797473
3552205005008;branca;0.7067436462115351
3552205005009;branca;0.6162211500847569
3552205005010;branca;0.8782509393649156
3552205005011;branca;0.8579436742640395
3552205005012;branca;0.7834780092592593
3552205005013;branca;0.6862488473779708
3552205005014;branca;0.6300291159343568
3552205005015;branca;0.7901785714285714
3552205005016;branca;0.8550990462215701
3552205005017;branca;0.8714587897559871
3552205005018;branca;0.7567070149359383
3552205005019;branca;0.6473886007023875
3552403005001;branca;0.5090106885408899
3552403005002;branca;0.5279267086564989
3552403005003;branca;0.5327899686520376
3552403005004;branca;0.7762401532893336
3552403005005;branca;0.7385321100917431
3552403005006;branca;0.7425742574257426
3552403005007;branca;0.5189660016858668
3552403005008;branca;0.4782503155646179
3552403005009;branca;0.5297680964327235
3552403005010;branca;0.5327332644729723
3552403005011;branca;0.5478767693588676
3552403005012;branca;0.6239209031210802
3552403005013;branca;0.7347751849743882
3552403005014;branca;0.5350894436799686
3552403005015;branca;0.5818653474903475
3552502005001;branca;0.5699454920164102
3552502005002;branca;0.4363374520458424
3552502005003;branca;0.5328305049235281
3552809005001;branca;0.6344575660528423
3552809005002;branca;0.6273651912040457
3552809005003;branca;0.6406643650275263
3552809005004;branca;0.5792105496061598
3552809005005;branca;0.4965285430901477
3552809005006;branca;0.4527300986619813
3552809005007;branca;0.44069204973736537
3552809005008;branca;0.40000483010119053
3552809005009;branca;0.3986784987130729
3552809005010;branca;0.42601730672960025
3554102003001;branca;0.8157154798996884
3554102003002;branca;0.7202670816808072
3554102003003;branca;0.7270120827360229
3554102003004;branca;0.7711059448688143
3554102003005;branca;0.7731994221641328
3554102003006;branca;0.7006390193009912
3554102003007;branca;0.8178236263342646
3554102003008;branca;0.8390958293537091
3554102003009;branca;0.8445117094153258
3554102003010;branca;0.7221169117270352
3554102003011;branca;0.7502786322500111
3554102003012;branca;0.8418079096045198
3554102003013;branca;0.8468738749549982
3554102003014;branca;0.7168485760883202
3554805003001;branca;0.7169208939340191
3554805003002;branca;0.7866357184305673
3556206003001;branca;0.7660458839406208
3556206003002;branca;0.7565000705251775
3556206003003;branca;0.8568968300952586
3556206003004;branca;0.7443064182194618
3556206003005;branca;0.8469177517718807
3556453003001;branca;0.6153809546471232
3556453003002;branca;0.5796033478893741
3556503003001;branca;0.5582228116710876
3556503003002;branca;0.4929973665310031
3556503003003;branca;0.6649216416658277
3556503003004;branca;0.672146279284427
3556701003001;branca;0.8396507821025827
3556701003002;branca;0.628390799444021
3556701003003;branca;0.7640314914922178
3557006003001;branca;0.6443406022845275
3557006003002;branca;0.7464212678936605
3557006003003;branca;0.7251226569379796
3557006003004;branca;0.7428702851885924
3557006003005;branca;0.8073177786347859
3557006003006;branca;0.8017587749222955
3501152001001;preta;0.058623568702290074
3501608005001;preta;0.014952209709472888
3501608005002;preta;0.03959966901769179
3501608005003;preta;0.04264641448809698
3501608005004;preta;0.028492119201072044
3501608005005;preta;0.024341290515437503
3501608005006;preta;0.03538989809481613
3501608005007;preta;0.02123844986898359
3501608005008;preta;0.015721040189125294
3501608005009;preta;0.02059555479275723
3501608005010;preta;0.03167824117057229
3502754001001;preta;0.05901639344262295
3502903003001;preta;0.02661023187338977
3503901003001;preta;0.062314540059347175
3503901003002;preta;0.045320697241496025
3503901003003;preta;0.0593140866769375
3504107003001;preta;0.02767175572519084
3504107003002;preta;0.023203351595230418
3504107003003;preta;0.022881836214224998
3504107003004;preta;0.013738089962331043
3504107003005;preta;0.031079759742980863
3504107003006;preta;0.038927482209420536
3504107003007;preta;0.050721975755178166
3504602001001;preta;0.025405738546873932
3505708005001;preta;0.057865382177715814
3505708005002;preta;0.04860838886711093
3505708005003;preta;0.07206068268015171
3505708005004;preta;0.07863259036538336
3505708005005;preta;0.07956963821234335
3505708005006;preta;0.0772014955055286
3505708005007;preta;0.062163282221301276
3505708005008;preta;0.05088522966447938
3505708005009;preta;0.07642048769105123
3505708005010;preta;0.05837150879267033
3505708005011;preta;0.05026611472501479
3505708005012;preta;0.012668250197941407
3505708005013;preta;0.06953815918768425
3506359003001;preta;0.07228060839874062
3506359003002;preta;0.07922015788214656
3507001003001;preta;0.04110061035636937
3507001003002;preta;0.03934968707287245
3507100001001;preta;0.022581302885105514
3508405003001;preta;0.04367902158991639
3508405003002;preta;0.04969065706006735
3508504003001;preta;0.03830933274705947
3508504003002;preta;0.0368763557483731
3508504003003;preta;0.035993583316623216
3508504003004;preta;0.045308428924305484
3509007003001;preta;0.06576980568011959
3509007003002;preta;0.06251326682233073
3509007003003;preta;0.042439572793704326
3509007003004;preta;0.0726278060743256
3509205003001;preta;0.04495602128352698
3509205003002;preta;0.058534070672040486
3509205003003;preta;0.07095970087245533
3509502005001;preta;0.06459807657412447
3509502005002;preta;0.037688313023805854
3509502005003;preta;0.04553705920976401
3509502005004;preta;0.02783998063305695
3509502005005;preta;0.031969473481690505
3509502005006;preta;0.050450568966651316
3509502005007;preta;0.03278194355476845
3509502005008;preta;0.05644761972129873
3509502005009;preta;0.04944608567208272
3509502005010;preta;0.0257875290442997
3509502005011;preta;0.04015218676122932
3509502005012;preta;0.013608870967741936
3509502005013;preta;0.036851658324624614
3509502005014;preta;0.029984246922809918
3509502005015;preta;0.07840686440105399
3509502005016;preta;0.09136976077306833
3509502005017;preta;0.08019189197192693
3509502005018;preta;0.09074450514547072
3509502005019;preta;0.06941357497008037
3509502005020;preta;0.04823836682479612
3509502005021;preta;0.08201659824566583
3509502005022;preta;0.051057228610933134
3509502005023;preta;0.0677714127138298
3509502005024;preta;0.07899734143562476
3509502005025;preta;0.08315854775338985
3509502005026;preta;0.1300257841498314
3509502005027;preta;0.0770071350517452
3509502005028;preta;0.08480325644504749
3509502005029;preta;0.10007011281789788
3509502005030;preta;0.08980902484367077
3509502005031;preta;0.10906248156233406
3509502005032;preta;0.08534908431776986
3509502005033;preta;0.06868598001633884
3509502005034;preta;0.10337488598358163
3509502005035;preta;0.08424448825954473
3509502005036;preta;0.12212886682306727
3509601003001;preta;0.057110384997869024
3509601003002;preta;0.038178712025551516
3509601003003;preta;0.0456171296976824
3509601003004;preta;0.06541877201041188
3510609005001;preta;0.07486383539211848
3510609005002;preta;0.1003466242288156
3510609005003;preta;0.07895624030746409
3510609005004;preta;0.07623241091854963
3510609005005;preta;0.08631337782647673
3510609005006;preta;0.07107986981806541
3510609005007;preta;0.08184054739755517
3511300001001;preta;0.03236327145007526
3512803003001;preta;0.0934953434225844
3512803003002;preta;0.057737087214225234
3512803003003;preta;0.054027204646186766
3513009003001;preta;0.04856919690406874
3513009003002;preta;0.034633989035794906
3513009003003;preta;0.05479063969630008
3513009003004;preta;0.06513084558628378
3513009003005;preta;0.06652499852429017
3513009003006;preta;0.05912976186288649
3513009003007;preta;0.04028638597991024
3513009003008;preta;0.06264215314632297
3513009003009;preta;0.06604199593587717
3513009003010;preta;0.06349106666247999
3513504003001;preta;0.07617360496014172
3513504003002;preta;0.07194134327976905
3513504003003;preta;0.08175282437521397
3513504003004;preta;0.07433804499303205
3513504003005;preta;0.08701278928136419
3513801005001;preta;0.10928993065505188
3513801005002;preta;0.10656953999730204
3513801005003;preta;0.06848021968591779
3513801005004;preta;0.06876726227382897
3513801005005;preta;0.07066464814181765
3513801005006;preta;0.061750202399352326
3513801005007;preta;0.07191732002851034
3513801005008;preta;0.0601901366607249
3513801005009;preta;0.07466196355085243
3513801005010;preta;0.08623363732241454
3513801005011;preta;0.0795545932570368
3513801005012;preta;0.08585130024562361
3513801005013;preta;0.0705792323993407
3513801005014;preta;0.08402069061932056
3513801005015;preta;0.09779196594839053
3513801005016;preta;0.05420116528672186
3513801005017;preta;0.09031231350706187
3513801005018;preta;0.07593291664088124
3513801005019;preta;0.08353088830009761
3513801005020;preta;0.08765195137555983
3513801005021;preta;0.06506849315068493
3513801005022;preta;0.07585844428871759
3515004005001;preta;0.08537658745127624
3515004005002;preta;0.09064901553822853
3515004005003;preta;0.09052743614001893
3515004005004;preta;0.09305555555555556
3515004005005;preta;0.09408801303896874
3515004005006;preta;0.09933674436232708
3515004005007;preta;0.098050167563725
3515004005008;preta;0.1036104041754734
3515004005009;preta;0.0773972602739726
3515004005010;preta;0.05853658536585366
3515004005011;preta;0.07172338602912545
3515004005012;preta;0.04585890628232536
3515103003001;preta;0.055106071223800734
3515103003002;preta;0.047910960393026385
3515103003003;preta;0.058493623031864075
3515707003001;preta;0.0980351170568562
3515707003002;preta;0.07551252231297667
3515707003003;preta;0.07110213625252418
3515707003004;preta;0.09294285133211308
3515707003005;preta;0.09131349564171927
3515707003006;preta;0.08752304855562383
3515707003007;preta;0.08147740812024562
3515707003008;preta;0.07167677881963598
3516309003001;preta;0.07236600923821394
3516309003002;preta;0.06892773665757694
3516309003003;preta;0.0924534649024445
3516309003004;preta;0.09299500607369417
3516309003005;preta;0.09206440208303474
3516408003001;preta;0.08832633968494187
3516408003002;preta;0.07741045103820338
3516408003003;preta;0.07722007722007722
3516408003004;preta;0.07233314318311466
3516408003005;preta;0.06893513183759235
3516408003006;preta;0.0696815746370173
3517505001001;preta;0.03318596451955901
3518305001001;preta;0.046974152607955434
3518701005001;preta;0.024058224947772763
3518701005002;preta;0.06203096300183679
3518701005003;preta;0.11105418943533696
3518701005004;preta;0.055437778248886994
3518701005005;preta;0.07081071132787338
3518701005006;preta;0.07259241955264849
3518701005007;preta;0.05378378378378378
3518701005008;preta;0.06081858528299819
3518701005009;preta;0.054066856137501694
3518701005010;preta;0.06893375297459123
3518701005011;preta;0.06778688994666514
3518701005012;preta;0.0632738777068674
3518701005013;preta;0.08809705284552846
3518701005014;preta;0.0718595721338453
3518701005015;preta;0.07719281618727195
3518800005001;preta;0.03238460338333296
3518800005002;preta;0.04952065892519579
3518800005003;preta;0.059902771292812226
3518800005004;preta;0.051614016916968763
3518800005005;preta;0.06347543998569567
3518800005006;preta;0.06226290328194064
3518800005007;preta;0.054054054054054064
3518800005008;preta;0.06017573240955287
3518800005009;preta;0.0494453379520805
3518800005010;preta;0.04947013722713288
3518800005011;preta;0.040822886531661835
3518800005012;preta;0.05515324595848845
3518800005013;preta;0.061395284230996286
3518800005014;preta;0.06931544547643619
3518800005015;preta;0.05992256161268515
3518800005016;preta;0.07251666807325513
3518800005017;preta;0.06806538748137109
3518800005018;preta;0.08085769046478199
3518800005019;preta;0.0850541668127476
3518800005020;preta;0.07671163575042159
3518800005021;preta;0.07070663348122498
3518800005022;preta;0.05909755701207953
3518800005023;preta;0.062288507331745825
3518800005024;preta;0.07828104805545764
3518800005025;preta;0.07167367624544671
3518800005026;preta;0.07217026765559496
3518800005027;preta;0.05857993270641015
3518800005028;preta;0.07717527654236515
3518800005029;preta;0.05989959028218592
3518800005030;preta;0.05802322327923895
3519071005001;preta;0.03970533150206018
3519071005002;preta;0.07545083949423062
3519071005003;preta;0.05568273633180716
3519071005004;preta;0.0895471569628873
3519071005005;preta;0.056331835059605234
3519071005006;preta;0.08386658134698448
3519071005007;preta;0.07127961294627963
3519071005008;preta;0.07231426487443993
3519071005009;preta;0.05842081241442264
3520509005001;preta;0.05498134328358209
3520509005002;preta;0.052566713106848136
3520509005003;preta;0.03825069008976966
3521002001001;preta;0.06342756183745582
3522109003001;preta;0.05876591576885407
3522109003002;preta;0.02871467639015497
3522109003003;preta;0.04372427983539095
3522109003004;preta;0.05632803632236096
3522109003005;preta;0.054682589566310495
3522208003001;preta;0.055420176843277866
3522208003002;preta;0.07720752311125277
3522208003003;preta;0.07926149040606872
3522208003004;preta;0.0757811458287035
3522208003005;preta;0.0665716703032462
3522208003006;preta;0.07122026632936299
3522208003007;preta;0.06664103549916699
3522505005001;preta;0.07610474631751228
3522505005002;preta;0.08148148148148149
3522505005003;preta;0.07266992392850516
3522505005004;preta;0.0765631880228974
3522505005005;preta;0.11107757319649864
3522505005006;preta;0.09209093820044828
3522505005007;preta;0.10004333560329352
3522505005008;preta;0.08061866958664111
3522505005009;preta;0.09607614873656098
3522505005010;preta;0.07978368273467752
3522505005011;preta;0.06758698232244363
3522505005012;preta;0.05984084215802995
3522505005013;preta;0.07335443037974683
3523107005001;preta;0.07008621717191782
3523107005002;preta;0.05467488928438392
3523107005003;preta;0.0857756442647802
3523107005004;preta;0.06820917983446201
3523107005005;preta;0.08362038246822663
3523107005006;preta;0.07490108512555334
3523107005007;preta;0.06934442513037001
3523107005008;preta;0.06772752652149637
3523107005009;preta;0.07290428482481462
3523107005010;preta;0.0634112067451256
3523107005011;preta;0.071831054926748
3523107005012;preta;0.09024438442790332
3523107005013;preta;0.07190086465991584
3523107005014;preta;0.08726314895063303
3523107005015;preta;0.08185638589439065
3523107005016;preta;0.0936542669584245
3523404003001;preta;0.04005722460658083
3523404003002;preta;0.047752637677623964
3523404003003;preta;0.060206268416822924
3523404003004;preta;0.03965348508463518
3523404003005;preta;0.04111088309733908
3523909003001;preta;0.04711000046277014
3523909003002;preta;0.0577023498694517
3523909003003;preta;0.0633577740176725
3523909003004;preta;0.04496423965294876
3523909003005;preta;0.027652037000590438
3523909003006;preta;0.04446528154764842
3523909003007;preta;0.04245239628369056
3524006003001;preta;0.05224137931034483
3524006003002;preta;0.03673871050041914
3524402005001;preta;0.03919826986946783
3524402005002;preta;0.03697255692490952
3524402005003;preta;0.05622026146810182
3524402005004;preta;0.06572866385950499
3524402005005;preta;0.03837383030588976
3524402005006;preta;0.05475141598489616
3524402005007;preta;0.05119541875447387
3524402005008;preta;0.048954522874045975
3524709003001;preta;0.0315446596948397
3524709003002;preta;0.03706748374560945
3525003003001;preta;0.07271274470635238
3525003003002;preta;0.07614738202973496
3525003003003;preta;0.07517969306481903
3525003003004;preta;0.07501136006151911
3525003003005;preta;0.06531651566293599
3525102003001;preta;0.041362163791154975
3525102003002;preta;0.05896342463506642
3525904005001;preta;0.04108868581947275
3525904005002;preta;0.037812158952301465
3525904005003;preta;0.027985337656844776
3525904005004;preta;0.05120541940625623
3525904005005;preta;0.04025423728813559
3525904005006;preta;0.02482412872968384
3525904005007;preta;0.031247606647775136
3525904005008;preta;0.02155020137073412
3525904005009;preta;0.02806327643221021
3525904005010;preta;0.01047208850603834
3525904005011;preta;0.04091076019096585
3525904005012;preta;0.03587203854905635
3525904005013;preta;0.0260431654676259
3525904005014;preta;0.0451014405309601
3525904005015;preta;0.03738640285287013
3525904005016;preta;0.06805947193027427
3525904005017;preta;0.02611338543605012
3525904005018;preta;0.04842239006141032
3525904005019;preta;0.041178527714635434
3525904005020;preta;0.03254121173196318
3525904005021;preta;0.0551492273209862
3525904005022;preta;0.02787136294027565
3525904005023;preta;0.06662856598561699
3525904005024;preta;0.02676674691969976
3526209003001;preta;0.03763141404998956
3527306003001;preta;0.04188835783208585
3527306003002;preta;0.0426172476082157
3528403003001;preta;0.04519543973941368
3528403003002;preta;0.04244938726902539
3528502003001;preta;0.05047851379245637
3528502003002;preta;0.047317507796092416
3528502003003;preta;0.03995819023443333
3529401005001;preta;0.03232399697199092
3529401005002;preta;0.0720977031434321
3529401005003;preta;0.07114873373443402
3529401005004;preta;0.03333936487831358
3529401005005;preta;0.053721488595438176
3529401005006;preta;0.06390053491398005
3529401005007;preta;0.09626898487974833
3529401005008;preta;0.06837653182951957
3529401005009;preta;0.061239688359303386
3529401005010;preta;0.06111287758346583
3529401005011;preta;0.08776833197469043
3529401005012;preta;0.06603851557979998
3529401005013;preta;0.056655331552101035
3529401005014;preta;0.07174018419777024
3529401005015;preta;0.061727678830422926
3529401005016;preta;0.041801814934946606
3529401005017;preta;0.05118586136467842
3529401005018;preta;0.05537178196461959
3529401005019;preta;0.05253215142047519
3529401005020;preta;0.08973704365585908
3529401005021;preta;0.0585305105853051
3530300003001;preta;0.034739046524042215
3530300003002;preta;0.0497196261682243
3530607005001;preta;0.03380031131865688
3530607005002;preta;0.06085706462212486
3530607005003;preta;0.07113381803890745
3530607005004;preta;0.03218832572663944
3530607005005;preta;0.04049272703446468
3530607005006;preta;0.07699464991858572
3530607005007;preta;0.06535738753139986
3530607005008;preta;0.08645899554990465
3530607005009;preta;0.08023344605650704
3530607005010;preta;0.06397934299239708
3530607005011;preta;0.06917245735944409
3530607005012;preta;0.06225150516869249
3530607005013;preta;0.04968078080281794
3530607005014;preta;0.054504693848956134
3530607005015;preta;0.09014714099459864
3530607005016;preta;0.04349879006079207
3530607005017;preta;0.0660465787006994
3530607005018;preta;0.02978886266505071
3530607005019;preta;0.04748811365068454
3530607005020;preta;0.05339272638515987
3530607005021;preta;0.07677055579651776
3530607005022;preta;0.05738047912961607
3530607005023;preta;0.09401514720118444
3530607005024;preta;0.03217915964559439
3531100003001;preta;0.05029794022427626
3531100003002;preta;0.07270806928601606
3531803003001;preta;0.05354599829108516
3531803003002;preta;0.07609734344142192
3532009001001;preta;0.028525204359673026
3532405001001;preta;0.042640151284084674
3533403003001;preta;0.03843443123619791
3533403003002;preta;0.03394722374931281
3534401005001;preta;0.07110659475233852
3534401005002;preta;0.07303386240475339
3534401005003;preta;0.035741344665151366
3534401005004;preta;0.06465673810388667
3534401005005;preta;0.06400080377775545
3534401005006;preta;0.08148760330578513
3534401005007;preta;0.05003665191540195
3534401005008;preta;0.04644596597727112
3534401005009;preta;0.02695222819762871
3534401005010;preta;0.03744771263528318
3534401005011;preta;0.05229264513629981
3534401005012;preta;0.06351206603238611
3534401005013;preta;0.07289670995056648
3534401005014;preta;0.07072900698347813
3534401005015;preta;0.0863881373784102
3534401005016;preta;0.0694589057199476
3534401005017;preta;0.05096863468634686
3534401005018;preta;0.06455283552712511
3536505003001;preta;0.06568392183750428
3536505003002;preta;0.06619733682602053
3536505003003;preta;0.06984825159445789
3536505003004;preta;0.037192287173233744
3537107003001;preta;0.02936774193548387
3537107003002;preta;0.0297074336203399
3538006003001;preta;0.05343458750431481
3538006003002;preta;0.028245560318432325
3538006003003;preta;0.049081364829396325
3538006003004;preta;0.04634966378482228
3538006003005;preta;0.050815499198642415
3538006003006;preta;0.04298720756021666
3538006003007;preta;0.05168517000720264
3538600001001;preta;0.02578452928243054
3539103001001;preta;0.06222589461641136
3539806003001;preta;0.08563179556483813
3539806003002;preta;0.07593809152655606
3539806003003;preta;0.06345077638527627
3539806003004;preta;0.06709558823529413
3539806003005;preta;0.07696007696007696
3540606003001;preta;0.04144849522877416
3540606003002;preta;0.05591700369263232
3541000005001;preta;0.03231909191234432
3541000005002;preta;0.03859577088893451
3541000005003;preta;0.04181582755731587
3541000005004;preta;0.04347054648687012
3541000005005;preta;0.07470081295139737
3541000005006;preta;0.0796683996065758
3541000005007;preta;0.07174988753936122
3541000005008;preta;0.063104897839476
3541000005009;preta;0.0691275505075887
3541000005010;preta;0.0745440632572376
3543303003001;preta;0.05049764914208951
3543303003002;preta;0.05613210251705751
3543303003003;preta;0.04874283193647993
3543303003004;preta;0.046948992017318364
3543303003005;preta;0.061215753424657536
3543303003006;preta;0.0464478495559812
3543402005001;preta;0.0188981017719601
3543402005002;preta;0.0477355844584376
3543402005003;preta;0.10228782817943467
3543402005004;preta;0.09419384160890808
3543402005005;preta;0.08535692689602495
3543402005006;preta;0.06818504328082872
3543402005007;preta;0.0533429052999563
3543402005008;preta;0.02658647140864714
3543402005009;preta;0.03243511072150017
3543402005010;preta;0.06588914271973068
3543402005011;preta;0.059842991151619986
3543402005012;preta;0.0447410977581888
3543402005013;preta;0.08360784699346084
3543402005014;preta;0.09746307362724096
3543402005015;preta;0.02038369304556355
3543402005016;preta;0.03564206268958544
3543402005017;preta;0.08067565550524902
3543402005018;preta;0.09458685834234463
3543402005019;preta;0.02384557153671461
3544103003001;preta;0.08504016064257028
3544103003002;preta;0.07923838031096699
3545209003001;preta;0.05315567017694677
3545209003002;preta;0.03332892474540405
3545209003003;preta;0.05738501403584539
3545209003004;preta;0.06055175062407987
3545209003005;preta;0.05121239561324077
3545209003006;preta;0.050906492810574265
3545308003001;preta;0.03269158644830604
3545308003002;preta;0.033769785365045164
3545803003001;preta;0.02882241905038478
3545803003002;preta;0.06401707121899174
3545803003003;preta;0.035222542427153385
3545803003004;preta;0.036417948392017285
3545803003005;preta;0.03898183898183898
3545803003006;preta;0.03228598056184264
3545803003007;preta;0.02154389987580013
3545803003008;preta;0.03788955923606041
3546801003001;preta;0.04551391142597063
3546801003002;preta;0.03208131501627889
3547304003001;preta;0.07907988809449798
3547304003002;preta;0.07283801789226572
3547304003003;preta;0.04313836300273147
3547304003004;preta;0.032809827398538334
3547809005001;preta;0.015828524319868097
3547809005002;preta;0.040285416976363904
3547809005003;preta;0.01631494437435486
3547809005004;preta;0.06961416197614395
3547809005005;preta;0.014201489004604726
3547809005006;preta;0.0519157309873828
3547809005007;preta;0.05194343390136492
3547809005008;preta;0.02447689083093538
3547809005009;preta;0.028960155490767737
3547809005010;preta;0.05657703488372093
3547809005011;preta;0.07151230949589682
3547809005012;preta;0.028983438035408336
3547809005013;preta;0.048858173076923084
3547809005014;preta;0.051383527427255334
3547809005015;preta;0.03769276590111854
3547809005016;preta;0.038433830415676114
3547809005017;preta;0.03304746414313175
3547809005018;preta;0.029469405530957393
3547809005019;preta;0.032219912551071615
3547809005020;preta;0.044643135300165115
3547809005021;preta;0.056375288769654974
3547809005022;preta;0.06005243549054781
3547809005023;preta;0.024932065217391303
3548500005001;preta;0.10437686514139548
3548500005002;preta;0.08044496119159099
3548500005003;preta;0.07793434230472925
3548500005004;preta;0.08437559520030474
3548500005005;preta;0.02032010954515508
3548500005006;preta;0.026808990804269725
3548500005007;preta;0.03750624816864023
3548500005008;preta;0.06640787911841134
3548708005001;preta;0.05927051671732522
3548708005002;preta;0.0264664319417499
3548708005003;preta;0.05797542280082736
3548708005004;preta;0.05618603355844879
3548708005005;preta;0.03200144639305731
3548708005006;preta;0.019043046887502
3548708005007;preta;0.03062180465215878
3548708005008;preta;0.04981766673698804
3548708005009;preta;0.06372812920592194
3548708005010;preta;0.06023328954178112
3548708005011;preta;0.06506426548544042
3548708005012;preta;0.052779584497073116
3548708005013;preta;0.030227068071746695
3548708005014;preta;0.0897213735236445
3548708005015;preta;0.07161572052401746
3548708005016;preta;0.02960763335444005
3548708005017;preta;0.055343268373455615
3548708005018;preta;0.02336636473287137
3548708005019;preta;0.05113194264329912
3548807003001;preta;0.03660707375590125
3548807003002;preta;0.028602114069300775
3548807003003;preta;0.013413543614340296
3548807003004;preta;0.016488008720930234
3548807003005;preta;0.013358633776091082
3548807003006;preta;0.017554967192356396
3548807003007;preta;0.026963834521250517
3548807003008;preta;0.023654100044007628
3549805005001;preta;0.010817380735338805
3549805005002;preta;0.03194814214608172
3549805005003;preta;0.03844347534384435
3549805005004;preta;0.023350457001801318
3549805005005;preta;0.031066278853889476
3549805005006;preta;0.0254855195911414
3549805005007;preta;0.009506268195591468
3549805005008;preta;0.021727262801615896
3549805005009;preta;0.035285743339434614
3549805005010;preta;0.02210759027266028
3549805005011;preta;0.047463895737935885
3549805005012;preta;0.040906307409675435
3549805005013;preta;0.05928401391686505
3549805005014;preta;0.05433765539366395
3549805005015;preta;0.05579835957612405
3549805005016;preta;0.06981715893108298
3549805005017;preta;0.03931264680430214
3549805005018;preta;0.036096483777815526
3549805005019;preta;0.02253920718732761
3549805005020;preta;0.04855031724359489
3549805005021;preta;0.01920272241127856
3549805005022;preta;0.04745549258686817
3549805005023;preta;0.035059540293547485
3549904005001;preta;0.05207954848242618
3549904005002;preta;0.010759410371150302
3549904005003;preta;0.042172768938535804
3549904005004;preta;0.04945368379481329
3549904005005;preta;0.06229416298787752
3549904005006;preta;0.04375236652783037
3549904005007;preta;0.051506316812439265
3549904005008;preta;0.025144410465511385
3549904005009;preta;0.01808829623851198
3549904005010;preta;0.050465872156012996
3549904005011;preta;0.07191706400439735
3549904005012;preta;0.032092928597147644
3549904005013;preta;0.036004178182055584
3549953001001;preta;0.04057825806913333
3550605003001;preta;0.043676505879529634
3550605003002;preta;0.04309918813978115
3550605003003;preta;0.05194573896524088
3551009005001;preta;0.07424947145877378
3551009005002;preta;0.06025165349249879
3551009005003;preta;0.037803552927501066
3551009005004;preta;0.07687881229140292
3551009005005;preta;0.06327534039334341
3551009005006;preta;0.08793641576540613
3551009005007;preta;0.06359945872801083
3551009005008;preta;0.0419293358745052
3551009005009;preta;0.07815327793167129
3551009005010;preta;0.08500176509153261
3551009005011;preta;0.10052429925388184
3551504003001;preta;0.06525128943264963
3551504003002;preta;0.06620428751576292
3551702003001;preta;0.025274725274725275
3551702003002;preta;0.0635605406960023
3551702003003;preta;0.07399841855561412
3551702003004;preta;0.06285800422068134
3551702003005;preta;0.07266811279826464
3551702003006;preta;0.05422055225445648
3552205005001;preta;0.025797063103585132
3552205005002;preta;0.04693603697629342
3552205005003;preta;0.03967336589731161
3552205005004;preta;0.0471847621325838
3552205005005;preta;0.02332339221533991
3552205005006;preta;0.037149028077753776
3552205005007;preta;0.054955641186486236
3552205005008;preta;0.04925302065353253
3552205005009;preta;0.059486243317251275
3552205005010;preta;0.02132910926103293
3552205005011;preta;0.030680406834278813
3552205005012;preta;0.043663194444444435
3552205005013;preta;0.04619411642226122
3552205005014;preta;0.056213605082054
3552205005015;preta;0.03196882566585956
3552205005016;preta;0.028817151707834027
3552205005017;preta;0.01877313590692755
3552205005018;preta;0.03535782544064557
3552205005019;preta;0.048812707413732
3552403005001;preta;0.06344767586378325
3552403005002;preta;0.07922544375618136
3552403005003;preta;0.06752351097178684
3552403005004;preta;0.02498048399687744
3552403005005;preta;0.03404832665719085
3552403005006;preta;0.03678598629093679
3552403005007;preta;0.051868502388311324
3552403005008;preta;0.06359840761238955
3552403005009;preta;0.07079483570947806
3552403005010;preta;0.06876198908071418
3552403005011;preta;0.04211767971135165
3552403005012;preta;0.04213089352910795
3552403005013;preta;0.0419546304577608
3552403005014;preta;0.04711355743398205
3552403005015;preta;0.05218388030888031
3552502005001;preta;0.063162490289361
3552502005002;preta;0.08265663007829993
3552502005003;preta;0.055394929813534464
3552809005001;preta;0.058196557245796636
3552809005002;preta;0.09136882777430536
3552809005003;preta;0.08640477745637773
3552809005004;preta;0.08637932560403576
3552809005005;preta;0.08634560282124752
3552809005006;preta;0.11163670766319772
3552809005007;preta;0.09158085289491646
3552809005008;preta;0.0947665853599633
3552809005009;preta;0.10729514809265876
3552809005010;preta;0.09568762068225704
3554102003001;preta;0.02766167641918079
