AREAP;qual;perc_qual_AP
1302603999004;16;0.003129186619065651
1302603999004;17;0.00209091747196576
1302603999005;1;0.25405237118963
1302603999005;2;0.03785010859433013
1302603999005;3;0.05009116238205895
1302603999005;4;0.07979589556320485
1302603999005;5;0.07206993967515403
1302603999005;6;0.04715091964901423
1302603999005;7;0.040627560150554055
1302603999005;8;0.07978053532656795
1302603999005;9;0.04841810228900231
1302603999005;10;0.03501763868541792
1302603999005;11;0.19477558891936747
1302603999005;12;0.009672703186006049
1302603999005;13;0.008312893212658512
1302603999005;14;0.005671531912160999
1302603999005;15;0.018292388603563
1302603999005;16;0.009240995006720631
1302603999005;17;0.009179665654589178
1302603999006;1;0.3059302943849725
1302603999006;2;0.05037649708591985
1302603999006;3;0.060048594605133086
1302603999006;4;0.0924030593782284
1302603999006;5;0.0830003203168396
1302603999006;6;0.0579571831847957
1302603999006;7;0.062227813628611274
1302603999006;8;0.07532331261340146
1302603999006;9;0.03485916084635881
1302603999006;10;0.026309897568411664
1302603999006;11;0.12847469894459346
1302603999006;12;0.0042461554721884304
1302603999006;13;0.00257305797497946
1302603999006;14;0.003058056819870979
1302603999006;15;0.008104104130486862
1302603999006;16;0.00373980938110157
1302603999006;17;0.0013679836641067008
1302603999007;1;0.2579555311089415
1302603999007;2;0.039460122871679534
1302603999007;3;0.0613406262106557
1302603999007;4;0.08432372617490785
1302603999007;5;0.07285944109863836
1302603999007;6;0.0457026991780567
1302603999007;7;0.055861206658433256
1302603999007;8;0.08772751218723084
1302603999007;9;0.044144007900324016
1302603999007;10;0.03400498608933144
1302603999007;11;0.18275709884730584
1302603999007;12;0.006410972578374153
1302603999007;13;0.0056008545920774935
1302603999007;14;0.0042739008633000545
1302603999007;15;0.009098007794373898
1302603999007;16;0.006874984519308132
1302603999007;17;0.001604321327061153
1302603999008;1;0.27210692008034515
1302603999008;2;0.042973233006331525
1302603999008;3;0.05274142110783913
1302603999008;4;0.0871145264165302
1302603999008;5;0.07773272100012715
1302603999008;6;0.053533151092176816
1302603999008;7;0.05785259960235265
1302603999008;8;0.07984155759163025
1302603999008;9;0.03923142576996703
1302603999008;10;0.04136942659248575
1302603999008;11;0.1560856622171949
1302603999008;12;0.005833179400440454
1302603999008;13;0.006440370610694125
1302603999008;14;0.006221470549341293
1302603999008;15;0.012905982895963085
1302603999008;16;0.006947139849548043
1302603999008;17;0.001069212217032543
1302603999009;1;0.2230121187580416
1302603999009;2;0.029387493056293044
1302603999009;3;0.04151936531761671
1302603999009;4;0.07824645445664287
1302603999009;5;0.07352536930284316
1302603999009;6;0.04360924991291309
1302603999009;7;0.059373808458312576
1302603999009;8;0.07638490902498211
1302603999009;9;0.0392961611702465
1302603999009;10;0.04314979344325789
1302603999009;11;0.20321691638524228
1302603999009;12;0.01551639960042069
1302603999009;13;0.008544049007569745
1302603999009;14;0.012171748314572428
1302603999009;15;0.027392887299543242
1302603999009;16;0.016789955286116858
1302603999009;17;0.0088633212053853
1302603999010;1;0.2432093003322124
1302603999010;2;0.041296279343117664
1302603999010;3;0.053133959377100144
1302603999010;4;0.06676976811803294
1302603999010;5;0.09085116274801427
1302603999010;6;0.06891895195170347
1302603999010;7;0.056773865973883834
1302603999010;8;0.08999086109985037
1302603999010;9;0.04678997403982085
1302603999010;10;0.03874936127675503
1302603999010;11;0.17718351441517546
1302603999010;12;0.009291959501816915
1302603999010;13;0.003452044905771781
1302603999010;14;0.0026298147942823424
1302603999010;15;0.006209102729011032
1302603999010;16;0.0035315103416871728
1302603999010;17;0.0012185690517642802
1302603999011;1;0.27833118361754905
1302603999011;2;0.03687415185458515
1302603999011;3;0.05897318017986576
1302603999011;4;0.07984887044067407
1302603999011;5;0.07861858791079569
1302603999011;6;0.05269114577982485
1302603999011;7;0.05906665393188911
1302603999011;8;0.09458336252436887
1302603999011;9;0.048362699391942265
1302603999011;10;0.034156723368903234
1302603999011;11;0.14883641453799096
1302603999011;12;0.0058071824771406075
1302603999011;13;0.004833392748700076
1302603999011;14;0.0032235136941794642
1302603999011;15;0.007954144348840132
1302603999011;16;0.004544046651024079
1302603999011;17;0.0032947465417268802
1302603999012;1;0.2656718617889298
1302603999012;2;0.04912704779024408
1302603999012;3;0.057368269892362274
1302603999012;4;0.08524960317475161
1302603999012;5;0.09080432867056748
1302603999012;6;0.052386435846479854
1302603999012;7;0.06514652966110218
1302603999012;8;0.07952850646875866
1302603999012;9;0.033046455466261795
1302603999012;10;0.030501703297382575
1302603999012;11;0.1662109111354688
1302603999012;12;0.007479137779358522
1302603999012;13;0.003953588726640021
1302603999012;14;0.0027966212066023732
1302603999012;15;0.008664037462403624
1302603999012;16;0.0006622232718765464
1302603999012;17;0.0014027383608098338
1302603999013;1;0.1943776353170375
1302603999013;2;0.03795874007620703
1302603999013;3;0.03840531713821733
1302603999013;4;0.08059036645754877
1302603999013;5;0.04668838601425773
1302603999013;6;0.046578305605084205
1302603999013;7;0.045847393366389495
1302603999013;8;0.07111438194580894
1302603999013;9;0.04367970508097307
1302603999013;10;0.04028125796306685
1302603999013;11;0.23536915137773384
1302603999013;12;0.018924203183918072
1302603999013;13;0.020583290691573868
1302603999013;14;0.01591240427065362
1302603999013;15;0.0390212671880539
1302603999013;16;0.016605680144369004
1302603999013;17;0.008062514179106755
1302603999014;1;0.2447046481114565
1302603999014;2;0.044570032610941335
1302603999014;3;0.05414367551654085
1302603999014;4;0.08732970825690367
1302603999014;5;0.08471844178843416
1302603999014;6;0.04939755632233076
1302603999014;7;0.0542571320762956
1302603999014;8;0.07438879051505981
1302603999014;9;0.03858123201733343
1302603999014;10;0.03337108015675575
1302603999014;11;0.1892802237591517
1302603999014;12;0.00758925095602773
1302603999014;13;0.00828259756943594
1302603999014;14;0.006357617507206456
1302603999014;15;0.012000556474283766
1302603999014;16;0.006266257439290792
1302603999014;17;0.004761198922551778
1302603999015;1;0.2622318677674241
1302603999015;2;0.04820882073313626
1302603999015;3;0.055570683157585135
1302603999015;4;0.08465210434003975
1302603999015;5;0.0739041811685782
1302603999015;6;0.04499061451243443
1302603999015;7;0.0582852185210585
1302603999015;8;0.0842058292947891
1302603999015;9;0.04209599389537432
1302603999015;10;0.03617844950487986
1302603999015;11;0.17056273905713176
1302603999015;12;0.006614437104760094
1302603999015;13;0.004300803591576096
1302603999015;14;0.0068756851978895965
1302603999015;15;0.011527477551730805
1302603999015;16;0.006027087367428923
1302603999015;17;0.0037680072341831467
1302603999016;1;0.23676715033300744
1302603999016;2;0.03498662714592528
1302603999016;3;0.054222264364853424
1302603999016;4;0.07516326853339651
1302603999016;5;0.07029398769104922
1302603999016;6;0.05037209327763748
1302603999016;7;0.056984543697029565
1302603999016;8;0.08364200656981514
1302603999016;9;0.04764041256194535
1302603999016;10;0.035584731416609734
1302603999016;11;0.2100904929854754
1302603999016;12;0.008527466244758614
1302603999016;13;0.007819290905012355
1302603999016;14;0.0042142699193730105
1302603999016;15;0.014503805517161147
1302603999016;16;0.004886755805475488
1302603999016;17;0.004300833031475087
1302603999017;1;0.29308741993333565
1302603999017;2;0.045007241169595334
1302603999017;3;0.058955335113061565
1302603999017;4;0.10617697268418656
1302603999017;5;0.07704087374429583
1302603999017;6;0.051444531914721384
1302603999017;7;0.05127364109007309
1302603999017;8;0.0836033005967623
1302603999017;9;0.037617802611323095
1302603999017;10;0.027892729027923512
1302603999017;11;0.14985044049214852
1302603999017;12;0.002007669702680095
1302603999017;13;0.004060818203883469
1302603999017;14;0.0024244249436278444
1302603999017;15;0.004173710333373551
1302603999017;16;0.003729308816407106
1302603999017;17;0.0016537796226011865
1302603999018;1;0.2509708223968776
1302603999018;2;0.04561008569408628
1302603999018;3;0.050433048018871884
1302603999018;4;0.09687008344463993
1302603999018;5;0.0801268097460181
1302603999018;6;0.06038574894567177
1302603999018;7;0.06324264487954001
1302603999018;8;0.07838760940448845
1302603999018;9;0.04351297450258716
1302603999018;10;0.03117461686834915
1302603999018;11;0.17485699678837185
1302603999018;12;0.005747623899206654
1302603999018;13;0.0030928749570155265
1302603999018;14;0.003445977485096786
1302603999018;15;0.006944994721887456
1302603999018;16;0.004309731022772359
1302603999018;17;0.0008873572245189301
1302603999019;1;0.37050819960728576
1302603999019;2;0.05389294667927348
1302603999019;3;0.07252244830944095
1302603999019;4;0.08791800105787961
1302603999019;5;0.07897487677455244
1302603999019;6;0.04651945447146883
1302603999019;7;0.05017834492066857
1302603999019;8;0.07052517888904106
1302603999019;9;0.030773630012115024
1302603999019;10;0.02074959794324098
1302603999019;11;0.09279513325540703
1302603999019;12;0.0011172735975162706
1302603999019;13;0.004423469198523473
1302603999019;14;0.009526011343620215
1302603999019;15;0.00525060407319774
1302603999019;16;0.003678826110239389
1302603999019;17;0.0006460037565289795
1302603999020;1;0.3971127521074325
1302603999020;2;0.07078690503092454
1302603999020;3;0.07764492037184767
1302603999020;4;0.10778978895611377
1302603999020;5;0.07386311623223506
1302603999020;6;0.04499657604415803
1302603999020;7;0.05177251082307234
1302603999020;8;0.056410513033164286
1302603999020;9;0.03036291868804772
1302603999020;10;0.019914448690536924
1302603999020;11;0.06243413618807244
1302603999020;12;0.0013290065880940795
1302603999020;13;0.0023434698034789127
1302603999020;14;0.0002236368805439236
1302603999020;15;0.002357697231350698
1302603999020;16;0.0003547459516901812
1302603999020;17;0.0003028573792368892
1302603999021;1;0.19137977154076868
1302603999021;2;0.03849335470514175
1302603999021;3;0.03801339729394508
1302603999021;4;0.05237557951283602
1302603999021;5;0.05195484438818128
1302603999021;6;0.042134098588594286
1302603999021;7;0.0414259198314706
1302603999021;8;0.07308263321688338
1302603999021;9;0.048669372716846036
1302603999021;10;0.03776723544943157
1302603999021;11;0.20820620191422384
1302603999021;12;0.02705428653772655
1302603999021;13;0.018759978593663858
1302603999021;14;0.02586462328584259
1302603999021;15;0.054274772307750685
1302603999021;16;0.03622800796313378
1302603999021;17;0.014315922153560296
1302603999022;1;0.16887417421965253
1302603999022;2;0.024913558866458244
1302603999022;3;0.03919179385489256
1302603999022;4;0.055002789353478236
1302603999022;5;0.04361842050040176
1302603999022;6;0.03517331870799603
1302603999022;7;0.04941262973414917
1302603999022;8;0.0569568946081238
1302603999022;9;0.039534772012221095
1302603999022;10;0.0312351778011957
1302603999022;11;0.2229902574020166
1302603999022;12;0.03040854136065942
1302603999022;13;0.019938555988886823
1302603999022;14;0.029713988446028763
1302603999022;15;0.06434062250360653
1302603999022;16;0.05781040706650406
1302603999022;17;0.030884097573728838
1302603999023;1;0.20610405005101864
1302603999023;2;0.032022027915058184
1302603999023;3;0.0390382880829559
1302603999023;4;0.0612328346829864
1302603999023;5;0.05960589757846415
1302603999023;6;0.04272074890333955
1302603999023;7;0.04389989007746898
1302603999023;8;0.09741004136832064
1302603999023;9;0.04358731153375545
1302603999023;10;0.03124959953938583
1302603999023;11;0.1876567710367476
1302603999023;12;0.01945727050164925
1302603999023;13;0.012873499070907415
1302603999023;14;0.017110212791913142
1302603999023;15;0.048558305196143216
1302603999023;16;0.034807356308843546
1302603999023;17;0.02266589536104209
1302603999024;1;0.17825878179853896
1302603999024;2;0.02728219888309814
1302603999024;3;0.04245796876921095
1302603999024;4;0.06469491955353321
1302603999024;5;0.046187777380545685
1302603999024;6;0.04171959234602668
1302603999024;7;0.0381224563546735
1302603999024;8;0.07360193321369825
1302603999024;9;0.034836397637289525
1302603999024;10;0.03984379792090918
1302603999024;11;0.2394833582253909
1302603999024;12;0.0220439991988664
1302603999024;13;0.02506526666446409
1302603999024;14;0.01997938260444922
1302603999024;15;0.048598548355614064
1302603999024;16;0.038061765229647736
1302603999024;17;0.019761855864043536
1302603999025;1;0.2779227954123766
1302603999025;2;0.034697217063328734
1302603999025;3;0.04065149854167985
1302603999025;4;0.06706835150660695
1302603999025;5;0.05280943925221961
1302603999025;6;0.0385558862334844
1302603999025;7;0.05104816519024776
1302603999025;8;0.06713387955278845
1302603999025;9;0.04069323464889258
1302603999025;10;0.032196723908961764
1302603999025;11;0.2085063407811038
1302603999025;12;0.013654533042026656
1302603999025;13;0.012748997983058192
1302603999025;14;0.013590646107862172
1302603999025;15;0.02399613786227411
1302603999025;16;0.015758639721127427
1302603999025;17;0.008967513191961232
1302603999026;1;0.3424402907567193
1302603999026;2;0.055708690993284786
1302603999026;3;0.0706615783857003
1302603999026;4;0.09799926274728836
1302603999026;5;0.08159315067392874
1302603999026;6;0.05454191581758621
1302603999026;7;0.06614989352237995
1302603999026;8;0.0752997632210986
1302603999026;9;0.02964013226417313
1302603999026;10;0.019269378152171883
1302603999026;11;0.09426316005356612
1302603999026;12;0.002388756746676037
1302603999026;13;0.0024832760025009486
1302603999026;14;0.0015864072797809724
1302603999026;15;0.003397053134497765
1302603999026;16;0.0014466460989324176
1302603999026;17;0.0011306441497143506
1302603999027;1;0.3672902573077999
1302603999027;2;0.05817009415378379
1302603999027;3;0.07120061123122319
1302603999027;4;0.09111380802177696
1302603999027;5;0.0903927465898816
1302603999027;6;0.0546095353598127
1302603999027;7;0.05499380546848885
1302603999027;8;0.07749255425973617
1302603999027;9;0.033609677499475264
1302603999027;10;0.02302911852675788
1302603999027;11;0.07423105120878783
1302603999027;12;0.0007994739611823414
1302603999027;13;0.0008083315600920457
1302603999027;14;0.0007702452869758523
1302603999027;15;0.0011262147992470491
1302603999027;16;0.0003624747649788549
1302603999028;1;0.4015986142882046
1302603999028;2;0.0633837556299625
1302603999028;3;0.06704823917915938
1302603999028;4;0.11033268948269792
1302603999028;5;0.09448035423372984
1302603999028;6;0.05490028579281851
1302603999028;7;0.04817165648912858
1302603999028;8;0.05379486513126898
1302603999028;9;0.025796655743032443
1302603999028;10;0.01608797567313851
1302603999028;11;0.056707697601102273
1302603999028;12;0.0008389396906105278
1302603999028;13;0.0017801910964146755
1302603999028;14;0.0023129119574773
1302603999028;15;0.0013437518025046626
1302603999028;16;0.0014214162087495162
1302603999029;1;0.2412995893864433
1302603999029;2;0.03350298733713266
1302603999029;3;0.042026072135986435
1302603999029;4;0.06263341844015864
1302603999029;5;0.0666264951013791
1302603999029;6;0.04537566927947164
1302603999029;7;0.05587376517000927
1302603999029;8;0.08880378891967129
1302603999029;9;0.04464256182264758
1302603999029;10;0.03727892587614255
1302603999029;11;0.2413492214798324
1302603999029;12;0.006856535957330866
1302603999029;13;0.006314433948710858
1302603999029;14;0.00620994965806506
1302603999029;15;0.01343241902321723
1302603999029;16;0.005469691023052193
1302603999029;17;0.002304475440748891
1302603999030;1;0.3343293104824645
1302603999030;2;0.05365638794492863
1302603999030;3;0.06234729848388273
1302603999030;4;0.09800288185233587
1302603999030;5;0.0881619478824928
1302603999030;6;0.06049387952677894
1302603999030;7;0.05933927505721422
1302603999030;8;0.07724879529792318
1302603999030;9;0.03774676177504268
1302603999030;10;0.024049901484175892
1302603999030;11;0.098918749890144
1302603999030;12;0.0015034295848366794
1302603999030;13;0.0015306652632709446
1302603999030;14;0.0005689834581830923
1302603999030;15;0.001099195690857592
1302603999030;16;0.0007189966702891455
1302603999030;17;0.00028353965517937324
1302603999031;1;0.3935082109812926
1302603999031;2;0.0531120400993355
1302603999031;3;0.06656255011164758
1302603999031;4;0.09452543267834554
1302603999031;5;0.078075008045158
1302603999031;6;0.051236353963713586
1302603999031;7;0.044112283720375685
1302603999031;8;0.07411921658721791
1302603999031;9;0.0295811360949147
1302603999031;10;0.017880992144179438
1302603999031;11;0.08952835120535606
1302603999031;12;0.0015692923276622395
1302603999031;13;0.0011289297487657509
1302603999031;14;0.0015392109259595227
1302603999031;15;0.0023045290065397475
1302603999031;16;0.0005209557556933864
1302603999031;17;0.0006955066038427512
1302603999032;1;0.3628271101722714
1302603999032;2;0.059519761594716135
1302603999032;3;0.061793651403917065
1302603999032;4;0.09671050022874844
1302603999032;5;0.06514855396091349
1302603999032;6;0.0558727694934166
1302603999032;7;0.06002280151589695
1302603999032;8;0.07108638348105252
1302603999032;9;0.032934354023615615
1302603999032;10;0.012620635845873257
1302603999032;11;0.06562713346295393
1302603999032;12;0.0027930540097325205
1302603999032;13;0.012873152570396932
1302603999032;14;0.00876179552850008
1302603999032;15;0.015916156110729045
1302603999032;16;0.004953536996186959
1302603999032;17;0.010538649601079168
1302603999033;1;0.4021125550774965
1302603999033;2;0.0645263260971299
1302603999033;3;0.07748503893065573
1302603999033;4;0.10364538153287384
1302603999033;5;0.07825747392326401
1302603999033;6;0.04952233811948871
1302603999033;7;0.05019177616971465
1302603999033;8;0.061859374914229236
1302603999033;9;0.024653247434221096
1302603999033;10;0.01692096782937778
1302603999033;11;0.06480381797268643
1302603999033;12;0.0008758116438135772
1302603999033;13;0.0007295112677752027
1302603999033;14;0.0010656719100804938
1302603999033;15;0.0021406408965369333
1302603999033;16;0.0010216478794685287
1302603999033;17;0.0001884184011875608
1302603999034;1;0.3934361140068836
1302603999034;2;0.05516401936344266
1302603999034;3;0.07974353202887229
1302603999034;4;0.10609605910736772
1302603999034;5;0.08392910370186905
1302603999034;6;0.07400863379040509
1302603999034;7;0.047041870313450654
1302603999034;8;0.055339675250118736
1302603999034;9;0.024748987399747523
1302603999034;10;0.022541512279002845
1302603999034;11;0.05307698547586447
1302603999034;12;0.0005877330422708897
1302603999034;13;0.00043722265831314886
1302603999034;14;0.0005659642122593912
1302603999034;15;0.0022235781115867172
1302603999034;16;0.0010590092585451283
1302603999035;1;0.3785164112962052
1302603999035;2;0.05287426779758715
1302603999035;3;0.07565892892562802
1302603999035;4;0.10729632802165744
1302603999035;5;0.09867098048641024
1302603999035;6;0.05551032521960056
1302603999035;7;0.052320349021168285
1302603999035;8;0.0585689491900329
1302603999035;9;0.0347404063614971
1302603999035;10;0.020378340713184555
1302603999035;11;0.06293981235145628
1302603999035;12;0.00047795371156345197
1302603999035;13;0.0013585758123710126
1302603999035;15;0.00032423823828783474
1302603999035;16;0.00036413285335000603
1302603999036;1;0.3254211233686538
1302603999036;2;0.04379874789042459
1302603999036;3;0.06200720400728212
1302603999036;4;0.0995692281670338
1302603999036;5;0.08239618377535979
1302603999036;6;0.056151345412368214
1302603999036;7;0.06279208001403525
1302603999036;8;0.08278345016795398
1302603999036;9;0.039084987062948655
1302603999036;10;0.02590265665864492
1302603999036;11;0.1073231728482465
1302603999036;12;0.0016999803430138589
1302603999036;13;0.002920437286804733
1302603999036;14;0.0028742558337329647
1302603999036;15;0.003058677406701773
1302603999036;16;0.0012472576532241745
1302603999036;17;0.0009692121035709258
1302603999037;1;0.3640055717738925
1302603999037;2;0.06559284308620514
1302603999037;3;0.07678359292871034
1302603999037;4;0.10793390717667416
1302603999037;5;0.08043454440289054
1302603999037;6;0.05017310766647003
1302603999037;7;0.05278268411888703
1302603999037;8;0.07449886291419107
1302603999037;9;0.03239320493065925
1302603999037;10;0.017981530085495658
1302603999037;11;0.07002758764781138
1302603999037;12;0.0013342522593706107
1302603999037;13;0.00166093554919344
1302603999037;14;0.002433920533705393
1302603999037;15;0.0016793424627615991
1302603999037;16;0.00028411246308204194
1302603999038;1;0.3135280928415797
1302603999038;2;0.06357106805861765
1302603999038;3;0.07125627027671119
1302603999038;4;0.10228043681451852
1302603999038;5;0.09353502430804296
1302603999038;6;0.0673769822149456
1302603999038;7;0.05132198712502172
1302603999038;8;0.06738273449503357
1302603999038;9;0.039846117699820466
1302603999038;10;0.018460136581821128
1302603999038;11;0.1033678078570988
1302603999038;12;0.002151367821865876
1302603999038;13;0.0004908992862842593
1302603999038;14;0.0006231660535770115
1302603999038;15;0.004397021029077378
1302603999038;16;0.0004108875359845791
1302603999039;1;0.4696558121318456
1302603999039;2;0.09229339485468574
1302603999039;3;0.09693331548421252
1302603999039;4;0.11132583514655496
1302603999039;5;0.06427791237447411
1302603999039;6;0.03712976468354282
1302603999039;7;0.029299593186438537
1302603999039;8;0.038940025646339166
1302603999039;9;0.021827388151158214
1302603999039;10;0.007657418273686575
1302603999039;11;0.026582715095268168
1302603999039;12;0.0024403421336667962
1302603999039;15;0.0005028552186572082
1302603999039;17;0.0011336276194694648
1500800999001;1;0.25462567839788586
1500800999001;2;0.05647255462976224
1500800999001;3;0.07555281727092146
1500800999001;4;0.07702854278047253
1500800999001;5;0.06243423578376407
1500800999001;6;0.05233949401187764
1500800999001;7;0.0553907263572873
1500800999001;8;0.09288499655133496
1500800999001;9;0.05497718743760883
1500800999001;10;0.05225896817997271
1500800999001;11;0.13817525476834475
1500800999001;12;0.0014896964162278232
1500800999001;13;0.0075347426470475905
1500800999001;14;0.0051695141784194034
1500800999001;15;0.00839784338866891
1500800999001;16;0.004253090373546175
1500800999001;17;0.001014656826857787
1500800999002;1;0.30229252040635074
1500800999002;2;0.0646256244717932
1500800999002;3;0.06500460987098833
1500800999002;4;0.09182335543652648
1500800999002;5;0.08729058440413348
1500800999002;6;0.05342290498419882
1500800999002;7;0.055164596674076916
1500800999002;8;0.08254763990305594
1500800999002;9;0.046102100337232416
1500800999002;10;0.03564959779532058
1500800999002;11;0.09994470958559472
1500800999002;12;0.0007603055637782479
1500800999002;13;0.004503386576218997
1500800999002;14;0.0021244505614974934
1500800999002;15;0.0026560307198470147
1500800999002;16;0.005071789339198555
1500800999002;17;0.0010157933701879153
1500800999003;1;0.3320719285995146
1500800999003;2;0.06739118725542795
1500800999003;3;0.08787767611985825
1500800999003;4;0.09728618570094087
1500800999003;5;0.07860804475721501
1500800999003;6;0.0454245552340393
1500800999003;7;0.05626573357380097
1500800999003;8;0.07000653555888199
1500800999003;9;0.03102712702940645
1500800999003;10;0.030670757035488383
1500800999003;11;0.09023440531409598
1500800999003;13;0.0020194218619074
1500800999003;14;0.0017639797971365004
1500800999003;15;0.002857039896196399
1500800999003;16;0.0036480657979442795
1500800999003;17;0.002847356468145909
1500800999004;1;0.27196492457646576
1500800999004;2;0.06202203168408365
1500800999004;3;0.08241785915975564
1500800999004;4;0.10116134127011912
1500800999004;5;0.07773000472096421
1500800999004;6;0.052189756515695865
1500800999004;7;0.05533874985943097
1500800999004;8;0.08309056350433773
1500800999004;9;0.052801969228833984
1500800999004;10;0.0355990596672004
1500800999004;11;0.10394814224015872
1500800999004;12;0.0029393354690982467
1500800999004;13;0.002073816784046176
1500800999004;14;0.004283049086161025
1500800999004;15;0.005678927327303465
1500800999004;16;0.00438186104745614
1500800999004;17;0.002378607858888907
1500800999005;1;0.2395636316422706
1500800999005;2;0.0495688567686643
1500800999005;3;0.05524340601495528
1500800999005;4;0.08317614600596344
1500800999005;5;0.0630989757464658
1500800999005;6;0.047749634148401686
1500800999005;7;0.05447657858981151
1500800999005;8;0.08930609138997543
1500800999005;9;0.06173587748558434
1500800999005;10;0.04445388602794404
1500800999005;11;0.15179721098684856
1500800999005;12;0.008829626209409228
1500800999005;13;0.0091515379526444
1500800999005;14;0.006374945006145146
1500800999005;15;0.02293261892868884
1500800999005;16;0.008082136065392716
1500800999005;17;0.004458841030834771
1500800999006;1;0.21507480564293285
1500800999006;2;0.04486954180690655
1500800999006;3;0.055513287964061374
1500800999006;4;0.08026892527170527
1500800999006;5;0.06176836779618498
1500800999006;6;0.04036132218594731
1500800999006;7;0.04585940329368645
1500800999006;8;0.09409001037392664
1500800999006;9;0.054511169372004564
1500800999006;10;0.052207351028206436
1500800999006;11;0.18110323967824607
1500800999006;12;0.00927594302903168
1500800999006;13;0.005365864104088881
1500800999006;14;0.011708146161903287
1500800999006;15;0.020132184218735208
1500800999006;16;0.02082252255673413
1500800999006;17;0.007067915515698495
1500800999007;1;0.16744955848027832
1500800999007;2;0.031720624229773904
1500800999007;3;0.040751584520495814
1500800999007;4;0.0757545087421574
1500800999007;5;0.04610861685764533
1500800999007;6;0.0462635968776902
1500800999007;7;0.0587454089932683
1500800999007;8;0.10646507927952316
1500800999007;9;0.05876580609699726
1500800999007;10;0.0640097050773002
1500800999007;11;0.23849158560430395
1500800999007;12;0.010617494465586418
1500800999007;13;0.009768039211811418
1500800999007;14;0.00841069185775067
1500800999007;15;0.022075557993495268
1500800999007;16;0.010131168558283377
1500800999007;17;0.004470973153639106
1500800999008;1;0.2485416988622354
1500800999008;2;0.04924018246554654
1500800999008;3;0.06702848409310043
1500800999008;4;0.0891557225565763
1500800999008;5;0.06366739767605757
1500800999008;6;0.04791049749178088
1500800999008;7;0.06061928799080581
1500800999008;8;0.09085328290703164
1500800999008;9;0.0515455115920366
1500800999008;10;0.049482146701899314
1500800999008;11;0.15448167945377514
1500800999008;12;0.0027103933776663988
1500800999008;13;0.0036469744803681718
1500800999008;14;0.005314673146925235
1500800999008;15;0.010026875121586456
1500800999008;16;0.0033819706902676115
1500800999008;17;0.002393221392340309
1500800999009;1;0.28177061457969593
1500800999009;2;0.05769778631405367
1500800999009;3;0.0627319861984491
1500800999009;4;0.08853278685037869
1500800999009;5;0.07159194673872997
1500800999009;6;0.04750609381668972
1500800999009;7;0.04298312152474552
1500800999009;8;0.09031894946206136
1500800999009;9;0.05205200702696428
1500800999009;10;0.04218885628207972
1500800999009;11;0.13345850618157454
1500800999009;12;0.002512118531344381
1500800999009;13;0.003678981089307871
1500800999009;14;0.004018963681314266
1500800999009;15;0.009428510658924385
1500800999009;16;0.009032209851641793
1500800999009;17;0.0004965612120449228
1500800999010;1;0.2674495873943865
1500800999010;2;0.04545497865445183
1500800999010;3;0.07057394503608196
1500800999010;4;0.09534032870845298
1500800999010;5;0.0681054525931846
1500800999010;6;0.04627774793195202
1500800999010;7;0.04910170934369582
1500800999010;8;0.09673739903972753
1500800999010;9;0.05031314776233549
1500800999010;10;0.04184084697369345
